"LOCATION","Country","VAR","Variable","IND","Industry","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1994","1994","EUR","Euro","6","Millions",,,8209.761,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,8732.71,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,9480.07,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,10106.194,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,10671.975,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,11159.05,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2000","2000","EUR","Euro","6","Millions",,,11566.792,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,12020.431,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,12070.839,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,11777.898,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,11695.985,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,11674.442,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,11985.147,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,12144.922,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,12244.677,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,11292.961,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,11499.603,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,11380.297,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,10913.746,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,10833.786,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,11180.168,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,11632.186,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,12000.848,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,12779.103,,
"PRT","Portugal","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,13670.597,,
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1990","1990","KRW","Won","6","Millions",,,25908426,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1991","1991","KRW","Won","6","Millions",,,31401722,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1992","1992","KRW","Won","6","Millions",,,35015641,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1993","1993","KRW","Won","6","Millions",,,38924007,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1994","1994","KRW","Won","6","Millions",,,45942532,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1995","1995","KRW","Won","6","Millions",,,56026536,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1996","1996","KRW","Won","6","Millions",,,62846410,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1997","1997","KRW","Won","6","Millions",,,62616787,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1998","1998","KRW","Won","6","Millions",,,57043404,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","1999","1999","KRW","Won","6","Millions",,,61383225,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2000","2000","KRW","Won","6","Millions",,,69899004,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2001","2001","KRW","Won","6","Millions",,,74528064,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2002","2002","KRW","Won","6","Millions",,,81771713,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2003","2003","KRW","Won","6","Millions",,,85743473,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2004","2004","KRW","Won","6","Millions",,,97099767,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2005","2005","KRW","Won","6","Millions",,,106496680,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2006","2006","KRW","Won","6","Millions",,,112838290,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2007","2007","KRW","Won","6","Millions",,,120545240,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2008","2008","KRW","Won","6","Millions",,,122096098,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2009","2009","KRW","Won","6","Millions",,,123346942,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2010","2010","KRW","Won","6","Millions",,,136981852,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2011","2011","KRW","Won","6","Millions",,,150169048,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2012","2012","KRW","Won","6","Millions",,,156746641,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2013","2013","KRW","Won","6","Millions",,,163825227,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2014","2014","KRW","Won","6","Millions",,,171870026,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2015","2015","KRW","Won","6","Millions",,,179638826,"c","Estimates based on national Supply and Use tables (SUTs) or Input-Output tables"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2016","2016","KRW","Won","6","Millions",,,184091376,"c","Estimates based on national Supply and Use tables (SUTs) or Input-Output tables"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2017","2017","KRW","Won","6","Millions",,,186766657,"c","Estimates based on national Supply and Use tables (SUTs) or Input-Output tables"
"KOR","Korea","LABR","Labour costs (compensation of employees)","D10T33"," Manufacturing [C]","2018","2018","KRW","Won","6","Millions",,,194992342,"c","Estimates based on national Supply and Use tables (SUTs) or Input-Output tables"
"KOR","Korea","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1990","1990","KRW","Won","6","Millions",,,23862666,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1991","1991","KRW","Won","6","Millions",,,29126480,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1992","1992","KRW","Won","6","Millions",,,32127236,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1993","1993","KRW","Won","6","Millions",,,38041100,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1994","1994","KRW","Won","6","Millions",,,47524902,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","KRW","Won","6","Millions",,,55774619,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","KRW","Won","6","Millions",,,57262378,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
"KOR","Korea","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","KRW","Won","6","Millions",,,69818904,"d","Estimates based on other related measures coming from official annual National Accounts compiled according to the latest definitions (e.g. estimates of EMPN based on FTEN)"
