"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","CAD","Canadian Dollar","0","Units",,,1.067087,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","CAD","Canadian Dollar","0","Units",,,1.141535,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","CAD","Canadian Dollar","0","Units",,,1.030113,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","CAD","Canadian Dollar","0","Units",,,0.989258,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","CAD","Canadian Dollar","0","Units",,,0.999365,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","CAD","Canadian Dollar","0","Units",,,1.030137,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","CAD","Canadian Dollar","0","Units",,,1.104747,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","CAD","Canadian Dollar","0","Units",,,1.278786,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","CAD","Canadian Dollar","0","Units",,,1.325615,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","CAD","Canadian Dollar","0","Units",,,1.297936,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","CAD","Canadian Dollar","0","Units",,,1.295818,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","CAD","Canadian Dollar","0","Units",,,1.326793,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","CAD","Canadian Dollar","0","Units",,,1.341153,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","CAD","Canadian Dollar","0","Units",,,1.253877,,
"CAN","Canada","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","CAD","Canadian Dollar","0","Units",,,1.301555,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.523395,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.566252,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.602234,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.627983,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.649686,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.663379,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.671551,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.683512,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.707028,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.702005,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.699704,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.706789,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.72174,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.713855,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.715109,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.704233,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.697622,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.717639,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.714751,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.706195,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.699984,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.693922,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.689488,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.664811,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.667289,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.673034,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.658017,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.667129,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.650598,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.633905,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.654785,,
"PRT","Portugal","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.657232,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1990","1990","CAD","Canadian Dollar","0","Units",,,1.235836,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1991","1991","CAD","Canadian Dollar","0","Units",,,1.254568,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1992","1992","CAD","Canadian Dollar","0","Units",,,1.241184,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1993","1993","CAD","Canadian Dollar","0","Units",,,1.238942,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1994","1994","CAD","Canadian Dollar","0","Units",,,1.229581,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1995","1995","CAD","Canadian Dollar","0","Units",,,1.219848,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1996","1996","CAD","Canadian Dollar","0","Units",,,1.210362,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1997","1997","CAD","Canadian Dollar","0","Units",,,1.205713,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1998","1998","CAD","Canadian Dollar","0","Units",,,1.211469,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1999","1999","CAD","Canadian Dollar","0","Units",,,1.212085,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","CAD","Canadian Dollar","0","Units",,,1.213189,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","CAD","Canadian Dollar","0","Units",,,1.212586,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","CAD","Canadian Dollar","0","Units",,,1.222309,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","CAD","Canadian Dollar","0","Units",,,1.226057,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","CAD","Canadian Dollar","0","Units",,,1.214267,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","CAD","Canadian Dollar","0","Units",,,1.210105,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","CAD","Canadian Dollar","0","Units",,,1.231132,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","CAD","Canadian Dollar","0","Units",,,1.221389,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","CAD","Canadian Dollar","0","Units",,,1.243891,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","CAD","Canadian Dollar","0","Units",,,1.269319,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","CAD","Canadian Dollar","0","Units",,,1.261736,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","CAD","Canadian Dollar","0","Units",,,1.271462,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","CAD","Canadian Dollar","0","Units",,,1.276332,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","CAD","Canadian Dollar","0","Units",,,1.275077,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","CAD","Canadian Dollar","0","Units",,,1.272838,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","CAD","Canadian Dollar","0","Units",,,1.292172,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","CAD","Canadian Dollar","0","Units",,,1.226931,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","CAD","Canadian Dollar","0","Units",,,1.235293,,
"CAN","Canada","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","CAD","Canadian Dollar","0","Units",,,1.232412,,
